CUST_ID;GENDER;MARITAL_STATUS;AGE;AVG_BALANCE;NUM_TRANS;PURCHASES_AMOUNT;ACCESSORIES;APPLIANCES;CULTURE;GAS;BOOKS;APPAREL;FITNESS;EDUCATION;ENTERTAINMENT;FOOD;HEALTH;HOME_GARDEN;TELCOS;TRAVEL
C10620;Male;Single;25;9735.83;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C10621;Female;Single;23;2413.81;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C10622;Female;Single;21;839.9;36;3985.34;0;0;0;0;0;692.59;0;0;247.03;226.4;203.43;0;0;2615.89
C10624;Male;Single;21;822.91;37;6450.66;51.64;160.22;1667.98;0;0;934.12;0;0;359.46;92.56;1465.75;1240.89;0;478.03
C10625;Male;Single;33;4073.94;29;3487.45;325.01;585.58;0;0;340.78;526.29;0;0;303.22;652.42;0;268.61;0;485.54
C10628;Female;Single;24;5886.5;26;5910.92;1673.27;3261.92;0;808.34;0;167.4;0;0;0;0;0;0;0;0
C10629;Female;Single;25;549.69;46;1036.41;128.81;14;0;0;0;126.7;0;0;0;693.41;0;73.49;0;0
C10630;Female;Single;28;285.65;31;609.51;0;0;0;0;0;308.04;0;0;0;0;0;0;301.47;0
C10633;Male;Single;24;1338.02;25;1553.78;30.04;376.81;0;0;0;387.4;0;0;0;0;0;0;759.54;0
C10634;Male;Single;21;1233.81;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C10636;Male;Single;21;3320.21;1;4831.2;0;4831.2;0;0;0;0;0;0;0;0;0;0;0;0
C10638;Female;Single;24;2578.11;35;4644.33;835.54;237.69;0;0;0;3186.94;0;0;0;384.16;0;0;0;0
C10639;Female;Single;21;1154.86;12;997.99;58.81;0;0;0;0;164.51;0;0;54.81;174.41;0;409.05;0;136.41
C10643;Female;Single;23;183.14;9;1077.96;0;132.33;0;0;0;0;0;0;0;0;0;0;672.8;272.83
C10644;Female;Single;24;4828.26;52;2661.03;180.35;125.42;0;0;59.41;212.37;0;0;0;0;0;0;2083.48;0
C10645;Female;Single;24;5782.56;154;5764.66;1384.76;27.53;0;0;0;2600.41;0;0;0;1653.32;0;98.64;0;0
C10646;Female;Single;24;6225.71;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C10647;Female;Single;23;97.83;10;588.91;0;0;0;0;0;0;0;0;0;0;588.91;0;0;0
C10649;Male;Single;21;1100.04;50;829.37;101.81;298.45;0;0;0;241.08;0;0;0;30.09;157.93;0;0;0
C10650;Female;Single;23;294.88;80;1555.3;100.56;16.64;0;0;0;377.43;0;0;0;0;1060.66;0;0;0
C10653;Female;Single;24;4833.3;35;1607.99;0;353.18;0;115.57;0;267.82;0;0;0;347.67;234.41;289.34;0;0
C10654;Male;Single;23;201.93;28;707.28;0;0;0;0;0;0;0;0;0;0;0;0;707.28;0
C10656;Male;Single;23;457.16;59;967.25;92.87;0;0;0;0;874.39;0;0;0;0;0;0;0;0
C10657;Male;Single;24;3016;6;6861.24;0;0;0;0;0;0;0;0;0;0;0;0;0;6861.24
C10660;Female;Single;27;148.65;21;1029.65;197.15;0;0;0;0;550.71;0;0;0;0;0;0;0;281.78
C10663;Female;Single;25;488.8;69;5619.41;394.71;40.06;0;0;480.46;399.26;0;0;284.78;1402.35;61.97;571.75;1117.18;866.88
C10664;Female;Single;23;4857.07;19;16201.29;0;0;0;0;0;7217.22;0;0;0;7768.38;0;1215.69;0;0
C10665;Female;Single;22;5554.21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C10666;Female;Single;26;513.11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C10668;Female;Single;24;352.21;17;990.35;0;0;0;0;0;0;0;0;0;0;0;289.85;0;700.5
C10670;Female;Single;22;1132.34;1;2152.19;0;2152.19;0;0;0;0;0;0;0;0;0;0;0;0
C10672;Male;Single;24;747.53;14;1256.94;0;301.41;0;0;0;130.52;0;0;0;0;0;0;825.01;0
C10676;Female;Single;23;64.47;40;763.43;155.44;0;0;0;0;579.38;0;0;0;0;28.6;0;0;0
C10677;Female;Single;23;1258.08;35;457.82;0;0;0;0;0;0;0;0;0;457.82;0;0;0;0
C10678;Female;Single;27;17090.75;3;8003.86;0;0;0;0;0;5862.81;0;0;2141.05;0;0;0;0;0
C10680;Female;Single;24;3827.18;37;3859.25;360.31;411.55;0;0;0;405.72;0;0;0;373.23;110.68;0;1614.37;583.39
C10682;Male;Single;21;1526.05;14;1929.22;0;0;0;0;0;1929.22;0;0;0;0;0;0;0;0
C10686;Female;Single;23;1334.87;1;1792.43;0;0;0;0;0;0;0;0;0;0;1792.43;0;0;0
C10687;Female;Single;23;1951.09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C10688;Male;Single;30;2480.29;35;3678.41;294.24;0;0;0;0;1510.28;0;0;0;1310.01;0;0;0;563.87
C10689;Female;Single;23;2338.48;59;818.4;0;464.09;0;0;0;19.09;0;0;0;0;0;335.22;0;0
C10690;Female;Single;25;306.88;64;1243.49;0;0;0;0;0;33.16;0;0;0;0;0;0;1210.32;0
C10694;Male;Single;22;109.2;23;1153;0;67.28;0;0;0;67.25;0;0;0;0;0;0;1018.47;0
C10697;Male;Single;21;10179.63;13;4549.73;3485.75;310.9;0;0;0;0;0;0;0;0;0;0;0;753.08
C10699;Female;Single;22;3924.15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C10700;Female;Single;23;4707.97;22;864.66;61.36;0;0;0;0;161.48;0;0;0;0;0;0;456.51;185.31
C10701;Male;Single;24;6097.99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C10707;Male;Single;22;278.71;33;965.79;0;713.63;0;161.02;0;0;0;0;0;0;0;91.14;0;0
C10708;Female;Single;22;368.02;13;2258.41;0;0;0;0;0;0;0;1324.04;0;0;0;49.61;0;884.75
C10710;Male;Single;23;5406.42;9;2965.19;154.19;314.1;0;0;262.26;1129.92;0;0;0;1104.72;0;0;0;0
C10711;Female;Single;22;127.27;18;934.74;97.6;52.38;0;0;0;181.89;0;0;0;0;0;216.35;386.52;0
C10712;Male;Single;22;1912.08;176;13273.75;387.31;475.29;0;2064.81;26.74;1503.53;0;0;1501.8;341.99;1546.38;1540.67;0;3885.23
C10713;Male;Single;32;601.79;75;1875.57;202.16;0;0;0;22.28;1309.68;0;0;0;341.45;0;0;0;0
C10714;Male;Single;23;5872.2;4;3779.43;0;0;0;0;0;0;0;0;0;1793.08;0;825.19;0;1161.16
C10715;Female;Single;21;3306.96;2;1713.54;0;0;0;0;0;295.71;0;0;0;0;0;1417.83;0;0
C10721;Male;Single;23;851.63;29;1240.26;77.75;21.86;0;0;58.9;371.59;0;0;0;0;0;172.47;443.19;94.5
C10722;Male;Single;22;361.14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C10723;Female;Single;23;1543.16;2;3060.32;0;2435.98;0;0;0;624.35;0;0;0;0;0;0;0;0
C10724;Male;Single;22;5113.78;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C10725;Female;Single;26;6889.75;38;3766.27;0;0;0;0;0;0;0;0;0;0;0;3766.27;0;0
C10726;Female;Single;23;818.14;5;620.52;179.25;0;0;0;0;441.27;0;0;0;0;0;0;0;0
C10727;Male;Single;21;6724.47;119;8687.94;1160.03;1003.24;0;548.47;533.15;2143.19;0;0;1008.74;230.83;0;337.18;508.66;1214.44
C10731;Female;Single;23;251.68;81;966.48;41.92;135.17;0;0;0;757.73;0;0;0;31.66;0;0;0;0
C10733;Female;Single;26;3408.26;58;5321.67;518.27;248.22;0;0;0;392.43;0;0;0;0;0;130.23;3750.69;281.83
C10737;Female;Single;23;919.68;26;1220.98;0;0;0;0;0;0;0;0;0;0;1220.98;0;0;0
C10738;Male;Single;25;3616.82;11;2385.41;403.27;0;0;0;0;773.72;0;0;0;567.56;460.88;179.99;0;0
C10742;Female;Single;26;262.9;14;3187.22;32.41;0;0;0;0;52.66;0;0;0;287.04;2734.98;0;80.14;0
C10743;Female;Single;28;1417.12;44;2444.81;0;367.76;0;542.25;0;121.11;0;0;0;98.37;143.69;1171.63;0;0
C10746;Female;Single;22;8160.43;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C10747;Male;Single;29;1831.89;2;1200.12;0;0;0;1200.12;0;0;0;0;0;0;0;0;0;0
C10750;Female;Single;22;2339.53;1;4378.6;0;0;0;0;0;0;0;0;0;4378.6;0;0;0;0
C10754;Female;Single;23;787.03;27;7775.08;2571.93;0;0;0;41.66;4975.41;0;0;0;27.35;0;158.74;0;0
C10757;Male;Single;23;4350.93;4;674.15;0;0;0;0;0;674.15;0;0;0;0;0;0;0;0
C10759;Male;Single;22;137.05;16;589.36;0;140.74;0;0;0;448.61;0;0;0;0;0;0;0;0
C10761;Male;Single;27;397.65;29;1211.59;16.43;163.26;9.09;0;0;59.89;0;0;333.51;0;0;283.74;0;345.67
C10762;Male;Single;22;427.4;17;689.11;0;689.11;0;0;0;0;0;0;0;0;0;0;0;0
C10763;Male;Single;28;598.54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C10764;Female;Single;25;3699.6;76;4822.66;70.33;92.39;0;1730.32;0;568.47;0;0;0;2217.4;0;0;143.75;0
C10766;Female;Single;27;1700.25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C10767;Female;Single;23;5384.69;9;4777.76;0;0;0;0;0;262.58;0;0;0;0;0;0;4515.18;0
C10769;Female;Single;26;810.5;11;709.61;0;176.32;0;0;0;0;0;0;0;533.29;0;0;0;0
C10771;Female;Single;24;3842.07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C10773;Female;Single;25;531.65;60;2434.54;0;92.74;0;0;0;26.83;224.5;0;0;191.23;0;109.45;1665.45;124.36
C10774;Female;Single;23;1979.57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C10775;Male;Single;26;181.62;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C10778;Female;Single;29;2695.88;13;1012.86;0;45.79;0;0;0;0;0;0;222.58;744.49;0;0;0;0
C10779;Male;Single;26;1357.45;6;3590.81;0;0;0;0;0;0;0;0;0;0;1205.68;0;2385.13;0
C10780;Female;Single;24;207.87;19;600.49;0;0;0;0;0;555.36;0;0;0;0;0;0;45.13;0
C10781;Female;Single;25;2953.52;1;2123.03;0;0;0;0;0;0;0;0;0;2123.03;0;0;0;0
C10782;Female;Single;23;4214.3;47;1656.15;590.48;30.07;0;0;0;304.66;0;0;0;675.55;0;55.4;0;0
C10784;Male;Single;24;5888.72;1;2702.41;0;0;0;2702.41;0;0;0;0;0;0;0;0;0;0
C10788;Female;Single;22;3744.97;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C10791;Female;Single;23;4962.58;36;8460.62;811.33;615.71;0;0;0;1782.93;68.73;0;0;13.44;0;588.58;3374.61;1205.28
C10792;Male;Single;23;84.85;7;786.44;0;25.42;0;0;0;86.63;0;0;0;0;0;0;0;674.38
C10795;Female;Single;23;204.58;32;3420.63;0;422.15;0;463.46;0;0;0;0;0;0;0;0;2535.03;0
C10797;Female;Single;22;143.17;9;344.01;0;0;0;344.01;0;0;0;0;0;0;0;0;0;0
C10798;Male;Single;23;3147.83;12;4140.73;0;0;0;2478.6;0;1284.63;0;0;0;0;0;0;0;377.5
C10799;Female;Single;25;4141.9;59;3416.11;246.06;0;0;0;69.52;2416.37;0;0;0;173.48;250.07;260.61;0;0
C10800;Female;Single;23;274.12;29;913.56;109.57;0;0;0;0;313.68;0;0;0;0;128.08;210.34;0;151.89
C10801;Female;Single;23;1187.14;4;606.31;0;0;0;0;0;606.31;0;0;0;0;0;0;0;0
C10803;Female;Single;30;6926.7;11;4988.18;473.1;656.28;0;0;1057.2;0;0;0;0;2801.61;0;0;0;0
C10804;Female;Single;22;6931.77;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C10805;Female;Single;24;439.82;74;3504.01;0;225.51;0;0;0;0;0;0;3278.5;0;0;0;0;0
C10806;Female;Single;22;4945.51;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C10807;Female;Single;22;455.83;49;1698.35;394.47;78.51;0;0;0;0;0;0;102.42;1122.94;0;0;0;0
C10810;Female;Single;23;525.7;19;1512.34;48.8;776.82;0;0;0;225.34;0;0;0;0;346.34;0;0;115.05
C10811;Male;Single;22;102.42;42;874.72;203.84;0;0;0;0;488.75;0;0;0;0;0;0;182.14;0
C10812;Female;Single;22;2861.17;1;1910.68;0;0;0;0;0;0;0;0;0;0;0;0;1910.68;0
C10814;Female;Single;23;252.14;40;830.47;38.09;61.4;0;40.02;0;0;0;0;0;0;0;0;690.96;0
C10815;Female;Single;22;1904.04;23;1497.85;455.31;0;0;0;60.9;435.21;0;0;0;60.38;108.92;175.48;19.43;182.23
C10817;Female;Single;23;84.09;2;675.9;0;675.9;0;0;0;0;0;0;0;0;0;0;0;0
C10821;Male;Single;25;4672.92;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C10823;Female;Single;24;271.77;16;3959.02;200.72;1456.67;0;0;32.39;653.08;0;0;0;304.23;0;876.16;0;435.76
C10824;Male;Single;22;2916.02;3;3698.6;0;0;0;0;3698.6;0;0;0;0;0;0;0;0;0
C10825;Female;Single;22;144.5;23;769.8;0;489.34;0;0;0;102.45;0;0;0;0;0;0;178;0
C10826;Female;Single;23;1467.54;32;5380.26;41.92;135.43;0;130.77;0;471.61;0;0;0;2827.88;238.12;0;0;1534.53
C10827;Female;Single;22;4945.21;57;3816.25;490.14;0;0;0;0;2219.33;0;0;0;0;640.94;465.84;0;0
C10828;Female;Single;22;508.91;56;4199.96;432.18;196.1;0;0;58.47;2431.55;0;0;0;735.13;0;61.24;0;285.3
C10835;Female;Single;25;714.5;16;929.39;158.71;667.18;0;0;0;0;0;0;0;103.5;0;0;0;0
C10836;Male;Single;27;2316.38;7;3400.54;115.28;1676.13;0;1446.79;0;162.33;0;0;0;0;0;0;0;0
C10838;Female;Single;25;244.48;46;1801.27;0;59.28;0;959.12;0;221.12;0;0;0;0;0;0;407.61;154.14
C10840;Male;Single;25;842.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C10844;Male;Single;23;1313.62;8;1465.3;0;1465.3;0;0;0;0;0;0;0;0;0;0;0;0
C10845;Male;Single;24;405.13;46;2643.74;0;2112.36;0;0;0;12.9;0;474.46;0;0;0;0;44.03;0
C10846;Female;Single;23;498.1;39;3739.47;18.95;172.1;0;0;0;450.76;0;457.5;0;428.1;1474.89;0;0;737.16
C10847;Male;Single;25;3364.91;2;6464.41;0;0;0;0;0;6464.41;0;0;0;0;0;0;0;0
C10849;Female;Single;26;3580.88;74;6175.18;2047.82;0;0;0;0;437.98;0;0;0;3434.8;0;254.58;0;0
C10850;Female;Single;24;6724.02;2;3557.3;0;0;0;3557.3;0;0;0;0;0;0;0;0;0;0
C10851;Male;Single;24;13117.76;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C10852;Male;Single;22;1826.4;28;2387.43;51.66;0;0;0;0;594.21;137.35;0;0;0;0;0;1403.38;200.82
C10853;Female;Single;24;291.41;65;1310.84;508.69;84.42;0;0;0;701.32;0;0;0;0;0;16.41;0;0
C10854;Female;Single;24;535.98;27;1868.93;587.68;0;0;0;0;806.78;0;0;11.55;0;0;104;0;358.92
C10855;Female;Single;24;57.48;3;1018.72;0;0;0;0;0;0;0;0;26.3;0;0;0;0;992.43
C10856;Male;Single;25;0;2;2069.72;0;0;0;0;0;0;0;0;0;0;0;0;0;2069.72
C10857;Male;Single;23;3516.85;20;3670.1;0;0;0;3428.65;0;0;0;0;0;241.45;0;0;0;0
C10858;Male;Single;22;475.46;15;3736;0;0;0;0;0;0;0;0;16.72;0;0;61.27;0;3658.01
C10861;Female;Single;24;44.03;5;594.91;0;0;0;0;0;0;0;0;0;594.91;0;0;0;0
C10862;Male;Single;24;1456.28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C10863;Female;Single;24;157.16;6;678.71;0;336.29;0;27.52;0;0;0;0;0;0;0;0;0;314.89
C10864;Female;Single;22;701.11;101;3899.18;369.63;280.62;124.18;0;9.47;2337.33;0;5.99;0;0;33.04;108.92;229.15;400.85
C10866;Female;Single;25;6076.04;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C10869;Female;Single;22;1724.68;50;1385.63;0;584.47;0;0;0;0;0;0;0;0;0;0;801.16;0
C10870;Female;Single;24;715.29;23;973.91;0;0;0;0;0;354.63;0;0;0;196.22;77.77;338.3;7;0
C10871;Female;Single;24;5600.17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C10872;Male;Single;28;2701.09;10;3995.56;0;0;0;0;0;0;0;0;0;0;0;3995.56;0;0
C10873;Male;Single;27;216.52;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C10874;Female;Single;23;3584.77;29;500.86;0;0.01;0;0.01;0;414.99;0;0;0;85.85;0;0;0;0
C10877;Female;Single;24;617.16;14;656.5;0;0;0;416.4;148.67;91.42;0;0;0;0;0;0;0;0
C10879;Female;Single;25;4631.12;5;1957.3;0;0;0;0;0;1008.55;0;0;536.33;73.13;0;0;322.61;16.69
C10880;Female;Single;24;2736.51;2;1662.04;0;0;0;0;0;0;0;0;0;0;0;1662.04;0;0
C10881;Male;Single;24;38.59;1;937.01;0;0;0;0;0;0;0;0;0;0;0;937.01;0;0
C10883;Female;Single;24;580.6;19;1342.27;459.92;811.16;0;0;0;71.19;0;0;0;0;0;0;0;0
C10885;Female;Single;24;5638.94;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C10886;Male;Single;22;1869.43;30;15721.93;0;196.96;0;0;0;0;0;0;15524.97;0;0;0;0;0
C10888;Female;Single;26;148.93;35;2517.99;0;336.1;0;0;106.53;86.02;0;0;0;745.77;0;0;952.97;290.6
C10889;Male;Single;25;883.3;58;4072.12;0;2117.58;0;407.44;0;904.36;0;0;0;0;0;221.03;421.72;0
C10891;Male;Single;22;856.15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C10892;Male;Single;22;3948.62;1;854.62;0;0;0;0;0;0;0;0;0;0;854.62;0;0;0
C10895;Male;Single;26;7869.12;2;4824.41;0;0;0;0;0;4824.41;0;0;0;0;0;0;0;0
C10896;Female;Single;22;822.09;3;2759.34;0;0;0;0;0;0;0;0;0;0;2759.34;0;0;0
C10897;Female;Single;24;798.7;8;405.19;122.28;282.91;0;0;0;0;0;0;0;0;0;0;0;0
C10898;Female;Single;25;1630.01;24;869.02;53.38;0;0;0;0;574.92;0;0;0;0;0;73.59;0;167.12
C10900;Female;Single;24;8216.1;23;3038.59;0;1776.96;0;0;0;0.26;0;0;0;0;0;1261.36;0;0
C10902;Female;Single;34;291.35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C10904;Female;Single;24;1199.55;75;3577.74;469.71;37.05;0;0;0;1659.09;0;0;0;800.11;358.42;169.84;83.53;0
C10905;Male;Single;25;1058.2;38;2709.81;50.48;0;0;577.73;0;23.4;9.19;0;394.83;0;0;0;875.31;778.87
C10908;Male;Single;39;155.98;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C10909;Female;Single;23;307.24;66;1027.77;133.42;189.49;60.62;0;0;353.71;0;0;160.75;82.18;47.6;0;0;0
C10910;Female;Single;22;1441.34;45;1795.95;399.16;0;0;0;0;461.31;0;0;24.66;218.97;347.14;344.72;0;0
C10911;Male;Single;24;481.03;1;887.87;0;0;0;0;0;0;0;0;0;0;0;0;0;887.87
C10912;Female;Single;23;4730.97;7;6779.76;0;754.35;0;0;2387.13;0;0;0;0;3638.28;0;0;0;0
C10914;Male;Single;23;434.84;1;6076.66;0;0;0;0;0;0;0;0;0;0;0;0;0;6076.66
C10916;Female;Single;24;1421.23;15;810.07;0;0;0;0;0;0;0;0;0;0;0;810.07;0;0
C10921;Female;Single;23;1629.73;34;2895.39;0;87.65;0;780.57;69.03;148.54;0;0;18.96;455.63;0;0;0;1335
C10925;Female;Single;37;761.67;37;1675.85;0;0;0;371.57;24.08;0;0;0;260.29;1019.91;0;0;0;0
C10927;Male;Single;22;1379.52;3;808.92;198.12;0;0;331.17;0;0;0;0;0;0;0;0;0;279.62
C10929;Male;Single;34;2978.4;8;1950.77;417.06;0;0;0;0;1447.39;0;0;0;86.32;0;0;0;0
C10931;Female;Single;25;455.93;51;3751.28;150.86;85.09;0;46.26;5.15;638.35;0;0;0;187.94;0;0;1353.49;1284.15
C10932;Female;Single;23;1069.56;4;1243.34;0;0;0;0;0;0;0;0;0;922.77;0;0;0;320.57
C10934;Female;Single;24;1066.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C10936;Male;Single;24;968.69;35;853.3;152.59;472.7;0;0;0;228.01;0;0;0;0;0;0;0;0
C10938;Female;Single;24;3470.29;34;6657.62;0;852.86;0;2567.71;0;153.19;0;0;0;2544.63;0;539.23;0;0
C10942;Male;Single;29;9787.95;18;1460.06;0;0;0;0;0;0;0;0;0;0;0;0;1460.06;0
C10944;Female;Single;27;124.75;11;1175.77;36.17;56.88;0;175.59;0;0;0;0;0;0;0;0;0;907.13
C10945;Female;Single;23;3888.52;40;1105.11;0;147.08;0;203.75;51.04;131.15;0;0;0;0;23.14;0;0;548.95
C10946;Male;Single;22;6532.53;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C10947;Female;Single;23;7980.98;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C10948;Female;Single;28;4163.96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C10949;Male;Single;24;1686.24;25;597.89;0;197.28;0;0;0;0;0;0;198.96;0;0;0;32.98;168.67
C10950;Male;Single;24;5878.92;35;1135.85;42.61;0;0;0;0;436.35;0;0;59.77;261.16;24.61;16.83;294.51;0
C10952;Female;Single;28;398.16;40;3777.08;73.59;131.07;0;1015.9;159.16;674.7;0;0;308.17;0;0;0;14.46;1400.02
C10953;Female;Single;29;104.45;7;883.19;0;0;0;0;0;128.03;0;0;181.49;0;164.09;0;125.72;283.86
C10957;Female;Single;25;6374.13;37;15853.97;9463.14;188.34;0;0;443.39;3085.65;0;0;216.38;0;0;700.54;0;1756.53
C10958;Female;Single;24;1939.97;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C10960;Male;Single;22;385.82;14;1080.85;0;506.77;0;0;0;0;0;0;0;0;0;0;355.75;218.33
C10964;Female;Single;23;948.57;2;2322.25;0;0;0;0;0;0;0;0;0;0;2249.57;0;72.69;0
C10965;Female;Single;25;5283.77;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C10966;Female;Single;28;2156.22;106;7016.58;249.43;462.63;0;2196.36;112.3;1358.66;0;0;338.66;29.68;86.94;58.57;47.5;2075.85
C10967;Male;Single;26;2835.87;32;6018.36;0;2451.71;0;988.2;0;0;0;0;0;0;678.8;1899.64;0;0
C10968;Female;Single;24;3791.07;2;3372.9;0;0;0;0;0;3372.9;0;0;0;0;0;0;0;0
C10969;Female;Single;24;3922.22;12;613.34;0;0;0;0;0;57.5;0;0;0;0;0;0;555.84;0
C10971;Male;Single;24;2960.26;8;2026.22;0;0;0;0;0;0;0;0;0;2026.22;0;0;0;0
C10973;Female;Single;24;6391.38;2;1377.02;0;0;0;0;0;0;0;0;0;0;0;1377.02;0;0
C10974;Male;Single;24;166.37;17;1596.11;1277.17;0;0;69.92;0;155.33;0;0;0;0;93.69;0;0;0
C10975;Female;Single;24;3860.08;7;5054.99;0;0;0;3651.82;0;0;0;0;0;0;0;1403.17;0;0
C10978;Female;Single;22;480.48;36;1399.99;0;96.45;0;0;142.29;270.76;0;0;0;781.27;82.46;26.76;0;0
C10980;Female;Single;33;5413.63;13;5637.41;0;5637.41;0;0;0;0;0;0;0;0;0;0;0;0
C10981;Female;Single;23;1270.93;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C10982;Male;Single;24;458.86;160;938.81;11.85;166.98;0;0;0;7.48;0;0;0;0;0;752.5;0;0
C10984;Male;Single;24;5949.05;100;4364.35;1133.19;275.43;0;0;0;2204.84;0;0;0;0;0;750.89;0;0
C10988;Male;Single;23;689.9;47;4922.7;0;295.96;0;0;0;0;0;0;0;0;0;0;4626.74;0
C10990;Female;Single;25;12687.78;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C10993;Male;Single;24;1349.63;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C10994;Male;Single;24;3469.76;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C10996;Male;Single;23;374.57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C11002;Male;Single;25;341.64;28;4328.16;398.15;1207.57;0;194.8;0;514.3;0;0;0;565.87;0;407.67;206.92;832.88
C11003;Male;Single;23;867.81;29;2486.81;526.72;168.18;0;0;0;1791.91;0;0;0;0;0;0;0;0
C11004;Female;Single;38;66.07;4;558.71;0;0;0;0;194.41;0;364.3;0;0;0;0;0;0;0
C11005;Female;Single;27;153.34;5;648.55;0;0;0;0;0;0;0;0;16.03;0;0;632.52;0;0
C11006;Female;Single;34;2199.18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C11007;Female;Single;46;1820.44;57;5147.32;418.78;1040.55;0;937.73;31.84;526.32;0;0;0;1988.76;0;203.33;0;0
C11008;Female;Single;26;9237.16;171;9875.2;1376.11;461.7;0;0;65.29;5003.12;0;0;0;0;0;711.48;0;2257.5
C11010;Female;Single;27;37.61;8;3203.52;0;0;385.68;0;0;2694.76;0;0;123.08;0;0;0;0;0
C11012;Female;Single;24;364.96;2;2662.03;0;0;0;0;0;68.5;0;0;0;0;0;2593.53;0;0
C11013;Female;Single;24;3319.18;1;788.89;0;0;0;0;0;788.89;0;0;0;0;0;0;0;0
C11014;Female;Single;23;4833.62;1;3891.51;0;0;0;0;0;3891.51;0;0;0;0;0;0;0;0
C11015;Female;Single;28;787.92;77;7653.73;915.36;0;95.67;0;0;5459.43;0;0;606.54;22.29;504.98;49.47;0;0
C11016;Male;Single;23;239.37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C11017;Male;Single;23;83.87;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C11018;Female;Single;24;210.12;54;12.65;0;0;0;12.65;0;0;0;0;0;0;0;0;0;0
C11019;Male;Single;23;2359.79;70;7258.62;362.43;135.41;0;1008.09;0;2609.81;0;0;0;2037.01;0;1105.87;0;0
C11021;Male;Single;24;8138.46;6;3424.59;0;1243.45;0;0;0;0;0;0;0;0;0;0;0;2181.14
C11022;Male;Single;25;331.27;9;5774.5;0;0;0;0;0;0;0;0;1638.58;391.84;0;0;0;3744.07
C11023;Female;Single;26;6677.27;59;2381.9;515.48;0;0;0;0;1490.79;0;0;0;0;0;0;0;375.63
C11025;Female;Single;23;437.61;126;2472.77;134.16;124.19;0;0;0;1130.32;0;0;30.74;684.36;0;0;369.01;0
C11028;Female;Single;28;1602.16;28;1351.25;0;0;0;0;701.58;232.92;0;0;0;416.75;0;0;0;0
C11035;Male;Single;43;3340.51;12;1472.27;0;0;0;0;0;0;0;0;0;0;0;255.77;1216.49;0
C11036;Female;Single;24;13492.67;28;3879.04;1021.11;0;0;281.69;0;1118;0;0;489;180.89;0;0;718.12;70.23
C11037;Female;Single;23;1449.89;23;4269.72;1305.14;0;0;0;0;0;0;0;0;0;0;2400.44;564.14;0
C11039;Female;Single;26;3892.24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C11040;Male;Single;23;1718.36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
